Grape,Country,Wine name,Wine rating average,Wine ratings count
Chardonnay,it,Il Bricco Barbaresco,4.3,2299
Chardonnay,it,Barbaresco Gaiun Martinenga,4.3,2298
Chardonnay,it,Vigna Molsino,4.3,2269
Chardonnay,it,Pietradonice,4.3,2266
Chardonnay,fr,Bordeaux,4.3,2246
Chardonnay,fr,Buisson Renard,4.3,2119
Chardonnay,au,Nine Popes,4.3,2118
Chardonnay,us,Rapture Cabernet Sauvignon,4.3,2117
Chardonnay,us,Royal St Robert Cuvée Pinot Noir,4.3,2099
Chardonnay,fr,Blanc,4.3,2053
Chardonnay,us,Ulysses,4.3,1980
Chardonnay,it,Amarone della Valpolicella Classico,4.3,1940
Chardonnay,it,Barolo Paiagallo,4.3,1917
Chardonnay,it,Pajè Barbaresco,4.3,1910
Chardonnay,fr,Cuvée Impériale Châteauneuf-du-Pape,4.3,1881
Chardonnay,it,Barolo Cannubi,4.3,1852
Chardonnay,it,Brunello di Montalcino Riserva,4.3,1825
Chardonnay,it,Amarone della Valpolicella,4.3,1712
Chardonnay,it,Amarone della Valpolicella Classico,4.3,1670
Chardonnay,it,Barolo Brunate,4.3,1482
Chardonnay,fr,Chambertin Grand Cru,4.3,1293
Chardonnay,fr,Pessac-Léognan Blanc (Grand Cru Classé de Graves),4.3,1182
Chardonnay,it,Brunello di Montalcino Riserva Pian di Conte,4.3,1118
Chardonnay,fr,Vosne-Romanée,4.3,1030
Chardonnay,it,Sassella Nuova Regina Riserva,4.3,987
Chardonnay,fr,Puligny-Montrachet Enseignères,4.3,941
Chardonnay,fr,Sauternes,4.3,938
Chardonnay,fr,Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes,4.3,875
Chardonnay,it,Piovesole Amarone della Valpolicella Classico,4.3,868
Chardonnay,it,Brunello di Montalcino,4.3,828
Chardonnay,it,Cosimo Varvaglione Collezione Privata Negroamaro del Salento,4.3,826
Chardonnay,fr,Chassagne-Montrachet 1er Cru 'La Maltroie',4.3,779
Chardonnay,us,Rutherford Cabernet Sauvignon,4.3,655
Chardonnay,fr,Meursault 1er Cru 'Les Genevrières',4.3,606
Chardonnay,fr,Vosne-Romanée Premier Cru 'Les Suchots',4.3,601
Chardonnay,fr,Pommard 1er Cru Les Rugiens-Bas,4.3,592
Chardonnay,fr,Volnay 1er Cru Les Caillerets,4.3,591
Chardonnay,it,Maggiarino Vino Nobile di Montepulciano,4.3,555
Chardonnay,fr,Vosne-Romanée Premier Cru Les Suchots,4.3,522
Chardonnay,fr,Vosne-Romanée 'Les Quartiers de Nuits',4.3,511
Chardonnay,it,Maria Adelaide Barbaresco,4.3,501
Chardonnay,fr,Clos de Vougeot Grand Cru,4.3,467
Chardonnay,fr,Puligny-Montrachet Premier Cru Clos du Cailleret,4.3,395
Chardonnay,fr,Echezeaux Grand Cru,4.3,338
Chardonnay,fr,Charmes-Chambertin Grand Cru,4.3,331
Chardonnay,fr,Meursault 1er Cru 'Charmes',4.3,242
Chardonnay,fr,Annonciade Champagne,4.3,137
Chardonnay,ar,Malbec,4.2,33640
Chardonnay,fr,Margaux (Grand Cru Classé),4.2,15699
Chardonnay,fr,Châteauneuf-du-Pape,4.2,13917
Chardonnay,it,Bolgheri Superiore Sondraia,4.2,12843
Chardonnay,fr,Pomerol,4.2,11645
Chardonnay,it,Montepulciano d'Abruzzo,4.2,10110
Chardonnay,it,Toscana,4.2,7434
Chardonnay,fr,La Chapelle de La Mission Haut-Brion Pessac-Léognan,4.2,6754
Chardonnay,it,Solare Toscana,4.2,4961
Chardonnay,fr,Aile d'Argent Blanc Bordeaux,4.2,4790
Chardonnay,fr,Châteauneuf-du-Pape Chaupin,4.2,4483
Chardonnay,it,Cresasso Corvina Veronese,4.2,2333
Chardonnay,it,Primitivo di Manduria,4.2,2011
Chardonnay,it,Barolo Cerretta,4.2,1921
Chardonnay,it,Barolo Cannubi,4.2,1801
Chardonnay,it,Brunello di Montalcino,4.2,1598
Chardonnay,it,La Ricolma,4.2,1525
Chardonnay,fr,Vieilles Vignes Meursault,4.2,1426
Chardonnay,it,Linticlarus Lagrein Riserva,4.2,1387
Chardonnay,it,Barolo Monvigliero,4.2,1163
Chardonnay,it,Cuvée Kermesse Rosso,4.2,1153
Chardonnay,it,Amarone Della Valpolicella Marta Galli,4.2,1085
Chardonnay,ar,Old Vines Malbec,4.2,667
Chardonnay,fr,Chambolle-Musigny Les Baudes,4.2,525
Chardonnay,it,Pochi Filagn Barbera d'Alba,4.2,410
Chardonnay,fr,Cuvée Extase Blanc de Blancs Champagne Grand Cru,4.2,231
Chardonnay,fr,Clos des Porrets Nuits-Saint-Georges 1er Cru,4.1,3063
Chardonnay,fr,Nuits-Saint-Georges 1er Cru Les Damodes,4.1,793
